2024-04-17 20:27:10,606 dycore_driver.py     (314 ) : initialize          :  INFO     initialize parallel runtime
2024-04-17 20:27:10,606 dycore_driver.py     (315 ) : initialize          :  INFO     reading configuration: experiment jabw
2024-04-17 20:27:10,610 serialbox_utils.py   (1355) : print_info          :  INFO     SAVEPOINTS: [<Savepoint icon-jabw-const {"n_dom": 1, "date": 2008-09-01T00:00:00.000}>, <Savepoint icon-jabw-init {"nproma": 50000, "nlev": 35, "id": 1, "date": 2008-09-01T00:00:00.000}>, <Savepoint icon-jabw-intermediate {"nproma": 50000, "nlev": 35, "id": 1, "date": 2008-09-01T00:00:00.000}>, <Savepoint icon-jabw-final {"nproma": 50000, "nlev": 35, "id": 1, "date": 2008-09-01T00:00:00.000}>, <Savepoint first_output_var {"nproma": 50000, "nlev": 35, "limited_area": false, "n_dom": 1, "iforcing": 0, "id": 1, "date": 2008-09-01T00:00:00.000}>, <Savepoint icon-grid {"nsteps": 2, "nproma": 50000, "nlev": 35, "limited_area": false, "n_dom": 1, "iforcing": 0, "id": 1, "dtime": 300.000000, "date": 2008-09-01T00:10:00.000}>, <Savepoint interpolation_state {"id": 1}>, <Savepoint metric_state {"id": 1}>]
2024-04-17 20:27:10,610 serialbox_utils.py   (1356) : print_info          :  INFO     FIELDNAMES: ['zeta_v_init', 'zd_vertoffset', 'z_ifc', 'wgtfacq_e', 'wgtfacq_c_dsl', 'w_init', 'vwind_expl_wgt', 'vn_init', 'vn_final', 'vertoffset_gradp_dsl', 'vct_b', 'vcoef', 'v_start_index', 'v_refin_ctl', 'v_num_edges', 'v_lat', 'v_glb_index', 'v_edge_orientation', 'v2c2v', 'wgtfac_e', 'v2c', 'theta_ref_mc', 'theta_ref_ic', 'temperature_intermediate', 'temperature_init', 'temperature_final', 'theta_v_intermediate', 'tangent_orientation', 'scalfac_dd3d', 'rho_init', 'rho_final', 'rbf_vec_idx_v', 'rbf_vec_coeff_v1', 'w_final', 'rbf_vec_coeff_e', 'rbf_vec_coeff_c1', 'primal_normal_vert_x', 'theta_ref_me', 'exner_ref_mc', 'edge_cell_length', 'exner_intermediate', 'ddqz_z_full_e', 'etat', 'edges_center_lon', 'eta0', 'zeta_v_e_final', 'v_lon', 'dtemp', 'edge_areas', 'e2c2v', 'e_glb_index', 'lonC', 'e_flx_avg', 'e2v', 'e_decomp_domain', 'dual_normal_cell_y', 'ddxt_z_full', 'gamma', 'dual_normal_cell_x', 'e_owner_mask', 'c_glb_index', 'coeff1_dwdz', 'zd_diffcoef', 'dual_normal_vert_x', 'dual_normal_vert_y', 'cell_center_lat', 'c_decomp_domain', 'vct_a', 'jw_u0', 'n_patch_cells_g', 'output_diag_temperature_ifc', 'zdiff_gradp_dsl', 'n_patch_verts', 'primal_edge_length', 'rbf_vec_blk_v', 'coeff2_dwdz', 'pressure_final', 'c_intp', 'c2e2c2e', 'ddqz_z_full', 'rho_ref_me', 'output_diag_pressure', 'vwind_impl_wgt', 'c2e', 'inv_primal_edge_length', 'e_refin_ctl', 'boundary_depth_index', 'e_bln_c_s', 'cell_center_lon', 'exner_init', 'zeta_v_e_init', 'output_diag_ddt_vn_phy', 'ddqz_z_half', 'pressure_intermediate', 'e2c2e', 'v_dual_area', 'inv_ddqz_z_full', 'cells_edge_orientation', 'n_patch_cells', 'rbf_vec_coeff_c2', 'dual_edge_length', 'c_start_index', 'e_start_index', 'theta_v_final', 'primal_normal_v2', 'c2e2c', 'rho_ref_mc', 'rbf_vec_coeff_v2', 'exner_final', 'cell_areas', 'coeff_gradekin', 'd2dexdz2_fac1_mc', 'c_lin_e', 'd2dexdz2_fac2_mc', 'e_end_index', 'c_owner_mask', 'num_cells', 'output_diag_pressure_ifc', 'd_exner_dz_ref_ic', 'bdy_halo_c', 'output_diag_ddt_vn_apc_pc', 'ddxn_z_full', 'jw_temp0', 'geofac_grdiv', 'inv_vert_vert_length', 'edges_center_lat', 'n_patch_edges_g', 'v_owner_mask', 'geofac_grg', 'geofac_n2s', 'f_e', 'geofac_rot', 'zeta_v_final', 'c_end_index', 'output_diag_virtual_temperature', 'rho_intermediate', 'geopot', 'p_sfc_jabw', 'hmask_dd3d', 'v2e', 'output_diag_ddt_w_adv_ntl', 'inv_dual_edge_length', 'output_diag_u', 'theta_v_init', 'ipeidx_dsl', 'jw_up', 'latC', 'e2c', 'output_diag_ddt_exner_phy', 'pg_edgeidx_dsl', 'mask_hdiff', 'mean_cell_area', 'n_patch_edges', 'exner_exfac', 'primal_normal_vert_y', 'n_patch_verts_g', 'nflat_gradp', 'wgtfac_c', 'nflatlev', 'nrdmax', 'wgtfacq_c', 'nshift', 'nudgecoeff_e', 'geofac_div', 'num_edges', 'mask_prog_halo_c', 'num_vert', 'output_diag_exner_pr', 'output_diag_pressure_sfc', 'output_diag_temperature', 'v_decomp_domain', 'primal_normal_v1', 'output_diag_v', 'pg_exdist_dsl', 'c2v', 'pos_on_tplane_e_x', 'pos_on_tplane_e_y', 'c_refin_ctl', 'pressure_init', 'nshift_total', 'pressure_surface', 'v_end_index', 'primal_normal_cell_x', 'nlev', 'primal_normal_cell_y', 'rayleigh_w']
2024-04-17 20:27:10,611 dycore_driver.py     (320 ) : initialize          :  INFO     initializing the grid from '../testdata/jw_rank1_nproma50000'
2024-04-17 20:31:54,019 solve_nonhydro.py    (1377) : run_corrector_step  :  INFO     running corrector step: dtime = 60.0, prep_adv = False,  divdamp_fac_o2 = 0.0 clean_mfxl= False  
2024-04-17 20:31:54,020 solve_nonhydro.py    (1438) : run_corrector_step  :  DEBUG    corrector run velocity advection
2024-04-17 20:31:54,240 solve_nonhydro.py    (1459) : run_corrector_step  :  DEBUG    corrector: start stencil 10
2024-04-17 20:31:54,276 solve_nonhydro.py    (1487) : run_corrector_step  :  DEBUG    corrector: start stencil 17
2024-04-17 20:31:54,298 solve_nonhydro.py    (1502) : run_corrector_step  :  DEBUG    corrector: start stencil 23
2024-04-17 20:31:54,317 solve_nonhydro.py    (1524) : run_corrector_step  :  DEBUG    corrector start stencil 25
2024-04-17 20:31:54,335 solve_nonhydro.py    (1566) : run_corrector_step  :  DEBUG    corrector start stencil 4th order divdamp
2024-04-17 20:31:54,353 solve_nonhydro.py    (1591) : run_corrector_step  :  DEBUG    exchanging prognostic field 'vn'
2024-04-17 20:31:54,353 solve_nonhydro.py    (1593) : run_corrector_step  :  DEBUG    corrector: start stencil 31
2024-04-17 20:31:54,374 solve_nonhydro.py    (1605) : run_corrector_step  :  DEBUG    corrector: start stencil 32
2024-04-17 20:31:54,392 solve_nonhydro.py    (1663) : run_corrector_step  :  DEBUG    corrector start stencil 42 44 45 45b
2024-04-17 20:31:54,450 solve_nonhydro.py    (1740) : run_corrector_step  :  DEBUG    corrector start stencil 47 48 49
2024-04-17 20:31:54,483 solve_nonhydro.py    (1780) : run_corrector_step  :  DEBUG    corrector start stencil 52
2024-04-17 20:31:54,515 solve_nonhydro.py    (1799) : run_corrector_step  :  DEBUG    corrector start stencil 53
2024-04-17 20:31:54,533 solve_nonhydro.py    (1811) : run_corrector_step  :  DEBUG    corrector start stencil 54
2024-04-17 20:31:54,544 solve_nonhydro.py    (1824) : run_corrector_step  :  DEBUG    corrector start stencil 55
2024-04-17 20:31:54,573 solve_nonhydro.py    (1862) : run_corrector_step  :  DEBUG    corrector start stencil 58
2024-04-17 20:31:54,644 diffusion.py         (623 ) : _do_diffusion_step  :  DEBUG    rbf interpolation 1: start
2024-04-17 20:31:54,664 diffusion.py         (636 ) : _do_diffusion_step  :  DEBUG    rbf interpolation 1: end
2024-04-17 20:31:54,664 diffusion.py         (639 ) : _do_diffusion_step  :  DEBUG    communication rbf extrapolation of vn - start
2024-04-17 20:31:54,664 diffusion.py         (641 ) : _do_diffusion_step  :  DEBUG    communication rbf extrapolation of vn - end
2024-04-17 20:31:54,664 diffusion.py         (643 ) : _do_diffusion_step  :  DEBUG    running stencil 01(calculate_nabla2_and_smag_coefficients_for_vn): start
2024-04-17 20:31:54,715 diffusion.py         (667 ) : _do_diffusion_step  :  DEBUG    running stencil 01 (calculate_nabla2_and_smag_coefficients_for_vn): end
2024-04-17 20:31:54,716 diffusion.py         (701 ) : _do_diffusion_step  :  DEBUG    2nd rbf interpolation: start
2024-04-17 20:31:54,737 diffusion.py         (714 ) : _do_diffusion_step  :  DEBUG    2nd rbf interpolation: end
2024-04-17 20:31:54,737 diffusion.py         (717 ) : _do_diffusion_step  :  DEBUG    communication rbf extrapolation of z_nable2_e - start
2024-04-17 20:31:54,737 diffusion.py         (719 ) : _do_diffusion_step  :  DEBUG    communication rbf extrapolation of z_nable2_e - end
2024-04-17 20:31:54,737 diffusion.py         (721 ) : _do_diffusion_step  :  DEBUG    running stencils 04 05 06 (apply_diffusion_to_vn): start
2024-04-17 20:31:54,779 diffusion.py         (746 ) : _do_diffusion_step  :  DEBUG    running stencils 04 05 06 (apply_diffusion_to_vn): end
2024-04-17 20:31:54,779 diffusion.py         (747 ) : _do_diffusion_step  :  DEBUG    communication of prognistic.vn : start
2024-04-17 20:31:54,779 diffusion.py         (750 ) : _do_diffusion_step  :  DEBUG    running stencils 07 08 09 10 (apply_diffusion_to_w_and_compute_horizontal_gradients_for_turbulence): start
2024-04-17 20:31:54,834 diffusion.py         (780 ) : _do_diffusion_step  :  DEBUG    running stencils 07 08 09 10 (apply_diffusion_to_w_and_compute_horizontal_gradients_for_turbulence): end
2024-04-17 20:31:54,834 diffusion.py         (784 ) : _do_diffusion_step  :  DEBUG    running fused stencils 11 12 (calculate_enhanced_diffusion_coefficients_for_grid_point_cold_pools): start
2024-04-17 20:31:54,862 diffusion.py         (799 ) : _do_diffusion_step  :  DEBUG    running stencils 11 12 (calculate_enhanced_diffusion_coefficients_for_grid_point_cold_pools): end
2024-04-17 20:31:54,862 diffusion.py         (802 ) : _do_diffusion_step  :  DEBUG    running stencils 13 14 (calculate_nabla2_for_theta): start
2024-04-17 20:31:54,879 diffusion.py         (815 ) : _do_diffusion_step  :  DEBUG    running stencils 13_14 (calculate_nabla2_for_theta): end
2024-04-17 20:31:54,880 diffusion.py         (816 ) : _do_diffusion_step  :  DEBUG    running stencil 15 (truly_horizontal_diffusion_nabla_of_theta_over_steep_points): start
2024-04-17 20:31:54,907 diffusion.py         (836 ) : _do_diffusion_step  :  DEBUG    running fused stencil 15 (truly_horizontal_diffusion_nabla_of_theta_over_steep_points): end
2024-04-17 20:31:54,907 diffusion.py         (839 ) : _do_diffusion_step  :  DEBUG    running stencil 16 (update_theta_and_exner): start
2024-04-17 20:31:54,931 diffusion.py         (852 ) : _do_diffusion_step  :  DEBUG    running stencil 16 (update_theta_and_exner): end
2024-04-17 20:31:54,931 diffusion.py         (854 ) : _do_diffusion_step  :  DEBUG    communication of prognogistic.vn - end
2024-04-17 20:31:54,932 dycore_driver.py     (455 ) : main                :  INFO     timeloop:  DONE
